episode,step,picker_id,x,y,z,grip_raw,grip_closed,source
0,49,0,0.3006245791912079,0.05000000074505806,0.28344643115997314,0.09522585654985001,1,action_tool._get_pos()
0,50,0,0.23974940180778503,0.05000000074505806,0.32531630992889404,-0.5664903526273456,0,action_tool._get_pos()
0,51,0,0.2860057055950165,0.10030190646648407,0.36221444606781006,-0.3181479860123891,0,action_tool._get_pos()
0,52,0,0.2625829875469208,0.14981450140476227,0.37389910221099854,-0.09937728525495441,0,action_tool._get_pos()
0,53,0,0.24244311451911926,0.1939922720193863,0.4258648157119751,0.16353976637520445,1,action_tool._get_pos()
0,54,0,0.22081390023231506,0.21293915808200836,0.41009771823883057,0.16785131223717742,1,action_tool._get_pos()
0,55,0,0.2858029305934906,0.2616695165634155,0.45905888080596924,0.8393774168235064,1,action_tool._get_pos()
0,56,0,0.2517131268978119,0.31288015842437744,0.42602837085723877,0.46115917545361784,1,action_tool._get_pos()
0,57,0,0.2181698977947235,0.3032575845718384,0.46001526713371277,0.3085604794196309,1,action_tool._get_pos()
0,58,0,0.21182307600975037,0.3068283796310425,0.4132964313030243,-0.3533393045561669,0,action_tool._get_pos()
0,59,0,0.2558773458003998,0.3680053949356079,0.4382910430431366,0.06404468038550933,1,action_tool._get_pos()
0,60,0,0.241135373711586,0.3962022066116333,0.41659995913505554,0.6358824555224087,1,action_tool._get_pos()
0,61,0,0.2705530822277069,0.3479074239730835,0.4366919696331024,-0.24295147734283312,0,action_tool._get_pos()
0,62,0,0.27667638659477234,0.3779984712600708,0.46001526713371277,-0.04876880736944391,0,action_tool._get_pos()
0,63,0,0.24068757891654968,0.4368506669998169,0.46001526713371277,-0.1303766995020951,0,action_tool._get_pos()
0,64,0,0.26724550127983093,0.44677603244781494,0.46001526713371277,-0.48996498846874653,0,action_tool._get_pos()
0,65,0,0.2744152247905731,0.44999998807907104,0.404048889875412,0.24343716562970258,1,action_tool._get_pos()
0,66,0,0.2844080626964569,0.44999998807907104,0.3584432303905487,0.002748929434039125,1,action_tool._get_pos()
0,67,0,0.25543710589408875,0.42485612630844116,0.38981959223747253,0.4550605038382857,1,action_tool._get_pos()
0,68,0,0.25360533595085144,0.44806307554244995,0.42717310786247253,0.05507829868781912,1,action_tool._get_pos()
0,69,0,0.25075265765190125,0.40605348348617554,0.40217992663383484,0.9091671182348879,1,action_tool._get_pos()
0,70,0,0.2422914206981659,0.38183826208114624,0.4230489432811737,0.06213827318327127,1,action_tool._get_pos()
0,71,0,0.24928471446037292,0.41647762060165405,0.4439079463481903,0.3122511304052765,1,action_tool._get_pos()
0,72,0,0.24356994032859802,0.44999998807907104,0.46001526713371277,0.26460932984100866,1,action_tool._get_pos()
0,73,0,0.2495015561580658,0.4135414958000183,0.46001526713371277,0.34462912396878853,1,action_tool._get_pos()
0,74,0,0.24266991019248962,0.40442222356796265,0.46001526713371277,-0.10378879598488797,0,action_tool._get_pos()
0,75,0,0.238759845495224,0.42073410749435425,0.44433900713920593,0.22508624260468207,1,action_tool._get_pos()
0,76,0,0.22337254881858826,0.4244927763938904,0.46001526713371277,0.20226663756289817,1,action_tool._get_pos()
0,77,0,0.22923192381858826,0.4144520163536072,0.4144229590892792,-0.6997218890987413,0,action_tool._get_pos()
0,78,0,0.1715700328350067,0.4339413046836853,0.4236089885234833,-0.40223365203092126,0,action_tool._get_pos()
0,79,0,0.2011485993862152,0.42831796407699585,0.46001526713371277,-0.211668420191359,0,action_tool._get_pos()
0,80,0,0.16262099146842957,0.42016881704330444,0.46001526713371277,-0.15352510336913888,0,action_tool._get_pos()
0,81,0,0.22814425826072693,0.3830074667930603,0.45117923617362976,-0.08609032055696987,0,action_tool._get_pos()
0,82,0,0.200607031583786,0.37797945737838745,0.46001526713371277,-0.027145389984635917,0,action_tool._get_pos()
0,83,0,0.14710435271263123,0.38873356580734253,0.46001526713371277,-0.07565423939378786,0,action_tool._get_pos()
0,84,0,0.11920854449272156,0.43314284086227417,0.46001526713371277,-0.3292047076292191,0,action_tool._get_pos()
0,85,0,0.13296246528625488,0.37716835737228394,0.46001526713371277,0.0664293231623392,1,action_tool._get_pos()
0,86,0,0.12688910961151123,0.41898125410079956,0.46001526713371277,0.7701587541868017,1,action_tool._get_pos()
0,87,0,0.0869748592376709,0.44999998807907104,0.4531514346599579,-0.49299730972294975,0,action_tool._get_pos()
0,88,0,0.07187169790267944,0.44999998807907104,0.4372367560863495,0.23141275915728424,1,action_tool._get_pos()
0,89,0,0.08208358287811279,0.44999998807907104,0.46001526713371277,-0.5441258870287076,0,action_tool._get_pos()
0,90,0,0.08984994888305664,0.4498850703239441,0.46001526713371277,0.1153749912831296,1,action_tool._get_pos()
0,91,0,0.11022919416427612,0.43730753660202026,0.46001526713371277,0.53332545945449,1,action_tool._get_pos()
0,92,0,0.11392152309417725,0.43718189001083374,0.46001526713371277,-0.3436266519805442,0,action_tool._get_pos()
0,93,0,0.08943909406661987,0.4491562247276306,0.46001526713371277,0.42345320685005133,1,action_tool._get_pos()
0,94,0,0.049765944480895996,0.44999998807907104,0.46001526713371277,-0.15820514556070955,0,action_tool._get_pos()
0,95,0,0.0983893871307373,0.42600101232528687,0.4237763583660126,-0.47706334803354306,0,action_tool._get_pos()
0,96,0,0.08341085910797119,0.4495496153831482,0.4151591956615448,0.04354932911219274,1,action_tool._get_pos()
0,97,0,0.05219471454620361,0.3952564597129822,0.456773966550827,0.11905354107936583,1,action_tool._get_pos()
0,98,0,0.08879244327545166,0.3415336012840271,0.4576587378978729,0.1272256679431742,1,action_tool._get_pos()
0,99,0,0.09795153141021729,0.3558122515678406,0.4289836585521698,0.28233077366599607,1,action_tool._get_pos()
1,0,0,-0.19709570705890656,0.11586550623178482,0.12686173617839813,0.20565577705491228,1,action_tool._get_pos()
1,1,0,-0.23377008736133575,0.08588442951440811,0.11739394813776016,-0.5073084621839722,0,action_tool._get_pos()
1,2,0,-0.19368930160999298,0.05000000074505806,0.11406341940164566,0.3829279048405892,1,action_tool._get_pos()
1,3,0,-0.11611075699329376,0.12415896356105804,0.07669619470834732,0.8379490097151315,1,action_tool._get_pos()
1,4,0,-0.038507357239723206,0.1355968564748764,0.04515272006392479,0.7701016828001143,1,action_tool._get_pos()
1,5,0,0.04129810631275177,0.19818614423274994,0.03445723280310631,0.7395060448202545,1,action_tool._get_pos()
1,6,0,0.09778071939945221,0.16571663320064545,0.011172497645020485,0.4957902028693703,1,action_tool._get_pos()
1,7,0,0.14982597529888153,0.10489543527364731,0.004576871171593666,0.447491919821935,1,action_tool._get_pos()
1,8,0,0.16212467849254608,0.06228771060705185,-0.005965014453977346,0.733685073043179,1,action_tool._get_pos()
1,9,0,0.08433704078197479,0.12141581624746323,0.026914799585938454,-0.6336461837326477,0,action_tool._get_pos()
1,10,0,0.07163368165493011,0.11365171521902084,-0.0315743014216423,-0.0033388248258212744,0,action_tool._get_pos()
1,11,0,0.08184944093227386,0.05000000074505806,-0.11110401898622513,-0.49072609763016983,0,action_tool._get_pos()
1,12,0,0.04871070384979248,0.12863688170909882,-0.03113740123808384,-0.5680497596551415,0,action_tool._get_pos()
1,13,0,0.018726825714111328,0.13899795711040497,-0.08882064372301102,0.4925278311777054,1,action_tool._get_pos()
1,14,0,0.06872759014368057,0.1465502232313156,-0.0606238916516304,-0.008981965429223273,0,action_tool._get_pos()
1,15,0,0.043409887701272964,0.20836488902568817,-0.040969379246234894,0.36774412531343204,1,action_tool._get_pos()
1,16,0,0.0654316246509552,0.22725777328014374,0.0017609345959499478,-0.6895506328097386,0,action_tool._get_pos()
1,17,0,0.08884415030479431,0.24584321677684784,-0.02646757662296295,0.31029524072200243,1,action_tool._get_pos()
1,18,0,0.11194750666618347,0.30839231610298157,0.004884233698248863,-0.42414742037330605,0,action_tool._get_pos()
1,19,0,0.11981037259101868,0.3184976875782013,0.001333354040980339,0.05215145720123314,1,action_tool._get_pos()
1,20,0,0.11773011088371277,0.366397887468338,-0.056587934494018555,-0.02718533671135535,0,action_tool._get_pos()
1,21,0,0.15017327666282654,0.3603873550891876,-0.07701797038316727,-0.4359930769049429,0,action_tool._get_pos()
1,22,0,0.15429434180259705,0.3865871727466583,-0.04356196150183678,0.46070495177986687,1,action_tool._get_pos()
1,23,0,0.14581677317619324,0.3661697208881378,-0.01762438379228115,-0.32165416563746774,0,action_tool._get_pos()
1,24,0,0.19267043471336365,0.38157013058662415,0.020761210471391678,-0.2873014742902723,0,action_tool._get_pos()
1,25,0,0.23501810431480408,0.40995028614997864,0.04238815978169441,0.3981076559599614,1,action_tool._get_pos()
1,26,0,0.25020334124565125,0.4298732578754425,0.059080738574266434,0.06671302491539768,1,action_tool._get_pos()
1,27,0,0.21019300818443298,0.446515828371048,0.027238477021455765,-0.21178823712567724,0,action_tool._get_pos()
1,28,0,0.21942302584648132,0.44999998807907104,-0.0056737083941698074,-0.4477874071301068,0,action_tool._get_pos()
1,29,0,0.21628054976463318,0.4176265597343445,-0.02427118830382824,0.08942227358662969,1,action_tool._get_pos()
1,30,0,0.23873445391654968,0.41307204961776733,-0.04214712604880333,-0.16545380268763354,0,action_tool._get_pos()
1,31,0,0.21055123209953308,0.3664204478263855,-0.04361250624060631,0.08601868970952357,1,action_tool._get_pos()
1,32,0,0.21578678488731384,0.41679662466049194,-0.024597790092229843,0.28673841819968215,1,action_tool._get_pos()
1,33,0,0.19757875800132751,0.43059462308883667,-0.08904453366994858,0.3536644758586502,1,action_tool._get_pos()
1,34,0,0.18895027041435242,0.44999998807907104,-0.07434012740850449,0.48449296838191247,1,action_tool._get_pos()
1,35,0,0.17354878783226013,0.44999998807907104,-0.09585841745138168,0.23873728247860937,1,action_tool._get_pos()
1,36,0,0.20453152060508728,0.44999998807907104,-0.11622925847768784,0.4317011159140643,1,action_tool._get_pos()
1,37,0,0.23971125483512878,0.39586108922958374,-0.0970996841788292,-0.3558104168992199,0,action_tool._get_pos()
1,38,0,0.23499223589897156,0.33220309019088745,-0.08129759877920151,-0.6756080755565004,0,action_tool._get_pos()
1,39,0,0.23825666308403015,0.3190996050834656,-0.08717235177755356,-0.14091507276057633,0,action_tool._get_pos()
1,40,0,0.23313245177268982,0.3881613612174988,-0.07016613334417343,0.09941626342992496,1,action_tool._get_pos()
1,41,0,0.24479588866233826,0.38487619161605835,-0.11304768174886703,-0.6755607854750174,0,action_tool._get_pos()
1,42,0,0.22944971919059753,0.4225892424583435,-0.07328137010335922,-0.3760432552304998,0,action_tool._get_pos()
1,43,0,0.20999667048454285,0.4003390669822693,-0.06659074872732162,0.42718432583641647,1,action_tool._get_pos()
1,44,0,0.20015951991081238,0.4328119158744812,-0.09690596908330917,-0.40429457943089797,0,action_tool._get_pos()
1,45,0,0.19826290011405945,0.4381343722343445,-0.05924811586737633,0.30692221308873047,1,action_tool._get_pos()
1,46,0,0.20257851481437683,0.4006432890892029,-0.09348264336585999,-0.2149258307048461,0,action_tool._get_pos()
1,47,0,0.1788329780101776,0.36183494329452515,-0.1150989830493927,-0.3031353552033015,0,action_tool._get_pos()
1,48,0,0.22242209315299988,0.39862269163131714,-0.15249541401863098,-0.24874424399914408,0,action_tool._get_pos()
1,49,0,0.24404987692832947,0.4270467162132263,-0.1559077799320221,-0.360955971242159,0,action_tool._get_pos()
1,50,0,0.25398674607276917,0.43248337507247925,-0.19215336441993713,0.45913939001531723,1,action_tool._get_pos()
1,51,0,0.25150051712989807,0.4240831732749939,-0.20491519570350647,-0.522090534323032,0,action_tool._get_pos()
1,52,0,0.2390851080417633,0.44999998807907104,-0.21144822239875793,-0.16154583603566444,0,action_tool._get_pos()
1,53,0,0.2815918028354645,0.43465012311935425,-0.21060851216316223,0.3189184604561636,1,action_tool._get_pos()
1,54,0,0.2800878584384918,0.3994407057762146,-0.24673190712928772,-0.28669308242831715,0,action_tool._get_pos()
1,55,0,0.269055038690567,0.4354056715965271,-0.18549564480781555,0.3553037464272565,1,action_tool._get_pos()
1,56,0,0.21910825371742249,0.44999998807907104,-0.21050456166267395,0.4902159693717943,1,action_tool._get_pos()
1,57,0,0.26185980439186096,0.44999998807907104,-0.17102518677711487,0.2657066314104319,1,action_tool._get_pos()
1,58,0,0.3077017366886139,0.4326629042625427,-0.20565178990364075,0.21572582382064748,1,action_tool._get_pos()
1,59,0,0.30717793107032776,0.3842436671257019,-0.16738131642341614,0.4981312882635724,1,action_tool._get_pos()
1,60,0,0.3316282331943512,0.41734451055526733,-0.20545974373817444,0.38358134628187174,1,action_tool._get_pos()
1,61,0,0.2884334623813629,0.44577163457870483,-0.2441747486591339,-0.25618984166030945,0,action_tool._get_pos()
1,62,0,0.2382725477218628,0.4313320517539978,-0.2730722427368164,-0.4844406017840543,0,action_tool._get_pos()
1,63,0,0.2389235496520996,0.3953689932823181,-0.2859230637550354,0.22188124272232587,1,action_tool._get_pos()
1,64,0,0.2803344428539276,0.4230808615684509,-0.2859230637550354,-0.3107481383842347,0,action_tool._get_pos()
1,65,0,0.22377362847328186,0.44058364629745483,-0.2625947594642639,-0.5496482057510319,0,action_tool._get_pos()
1,66,0,0.22725167870521545,0.44999998807907104,-0.2655087113380432,-0.4078910615578173,0,action_tool._get_pos()
1,67,0,0.2663518488407135,0.44999998807907104,-0.21256491541862488,-0.03674244740127357,0,action_tool._get_pos()
1,68,0,0.2939838469028473,0.43187350034713745,-0.19580361247062683,-0.575100532254986,0,action_tool._get_pos()
1,69,0,0.33195868134498596,0.44999998807907104,-0.19114276766777039,0.5359299586609932,1,action_tool._get_pos()
1,70,0,0.3393634855747223,0.3790883421897888,-0.14352473616600037,0.21780741815291593,1,action_tool._get_pos()
1,71,0,0.2932490408420563,0.37065547704696655,-0.15688428282737732,0.025518797526402317,1,action_tool._get_pos()
1,72,0,0.3318878710269928,0.3974131941795349,-0.19223317503929138,0.24362630702284463,1,action_tool._get_pos()
1,73,0,0.32812753319740295,0.3746916651725769,-0.17593297362327576,-0.19413326583029747,0,action_tool._get_pos()
1,74,0,0.30258479714393616,0.36665457487106323,-0.18145427107810974,-0.21107649803059478,0,action_tool._get_pos()
1,75,0,0.3436369001865387,0.3600000739097595,-0.1874694526195526,0.20590248054503152,1,action_tool._get_pos()
1,76,0,0.3351697027683258,0.3284129500389099,-0.22042915225028992,-0.14193072837187226,0,action_tool._get_pos()
1,77,0,0.3518508970737457,0.3411216139793396,-0.22575220465660095,0.06707744192045335,1,action_tool._get_pos()
1,78,0,0.38022151589393616,0.3150584101676941,-0.2719474136829376,-0.4846028006139762,0,action_tool._get_pos()
1,79,0,0.4067815840244293,0.3155772089958191,-0.24444133043289185,0.5243591490721945,1,action_tool._get_pos()
1,80,0,0.41973772644996643,0.3760027289390564,-0.28569677472114563,0.44622161677056044,1,action_tool._get_pos()
1,81,0,0.3679920732975006,0.34456104040145874,-0.2544575035572052,-0.19023245773510136,0,action_tool._get_pos()
1,82,0,0.3414548933506012,0.35079425573349,-0.2568874657154083,0.03115064755680248,1,action_tool._get_pos()
1,83,0,0.3231481611728668,0.35250991582870483,-0.23999153077602386,0.6352176838514924,1,action_tool._get_pos()
1,84,0,0.3217221796512604,0.37654179334640503,-0.19861362874507904,0.12808601446539644,1,action_tool._get_pos()
1,85,0,0.2821253836154938,0.4336351752281189,-0.23419176042079926,0.5235024986205501,1,action_tool._get_pos()
1,86,0,0.25212541222572327,0.41131776571273804,-0.23197411000728607,-0.07115649193824947,0,action_tool._get_pos()
1,87,0,0.2508606016635895,0.44999998807907104,-0.19903777539730072,-0.045279043908380036,0,action_tool._get_pos()
1,88,0,0.27358880639076233,0.44999998807907104,-0.17668543756008148,-0.015590661257323255,0,action_tool._get_pos()
1,89,0,0.2171260416507721,0.44999998807907104,-0.18322084844112396,0.2362776344903836,1,action_tool._get_pos()
1,90,0,0.19163087010383606,0.44999998807907104,-0.19990979135036469,0.16355176071820507,1,action_tool._get_pos()
1,91,0,0.18310955166816711,0.4288029074668884,-0.21121202409267426,-0.19817613970757025,0,action_tool._get_pos()
1,92,0,0.23614457249641418,0.42180484533309937,-0.1563614457845688,0.342360048708043,1,action_tool._get_pos()
1,93,0,0.22485950589179993,0.44999998807907104,-0.11472499370574951,0.18834415955687714,1,action_tool._get_pos()
1,94,0,0.20570698380470276,0.42943280935287476,-0.14970076084136963,0.3120710302594614,1,action_tool._get_pos()
1,95,0,0.15938213467597961,0.44999998807907104,-0.16003918647766113,0.22150316202895667,1,action_tool._get_pos()
1,96,0,0.11994771659374237,0.408963143825531,-0.11370158195495605,-0.3936087890476686,0,action_tool._get_pos()
1,97,0,0.13182629644870758,0.44999998807907104,-0.1399422585964203,-0.4730241713704409,0,action_tool._get_pos()
1,98,0,0.13743628561496735,0.380790650844574,-0.1657845675945282,-0.13018434128400563,0,action_tool._get_pos()
1,99,0,0.09123612940311432,0.33826392889022827,-0.19977113604545593,0.38958877171026,1,action_tool._get_pos()
2,0,0,-0.2383512705564499,0.05000106990337372,0.005632075946778059,0.18858426492794583,1,action_tool._get_pos()
2,1,0,-0.165361687541008,0.11731556802988052,-0.05798744037747383,0.7646739387529421,1,action_tool._get_pos()
2,2,0,-0.08993406593799591,0.16546301543712616,-0.042524296790361404,0.5628791683268772,1,action_tool._get_pos()
2,3,0,-0.011561879888176918,0.14903013408184052,-0.029873359948396683,0.8215570376570496,1,action_tool._get_pos()
2,4,0,0.06843811273574829,0.2228866070508957,-0.048708368092775345,0.7381672697222308,1,action_tool._get_pos()
2,5,0,0.1480233073234558,0.1835271567106247,-0.037016380578279495,0.858396754429531,1,action_tool._get_pos()
2,6,0,0.1918531060218811,0.1344175785779953,-0.045423198491334915,-0.6858759530407791,0,action_tool._get_pos()
2,7,0,0.22977620363235474,0.19793491065502167,-0.07833687961101532,-0.8359957670134543,0,action_tool._get_pos()
2,8,0,0.25233179330825806,0.20260529220104218,-0.06716351211071014,0.08703511817833834,1,action_tool._get_pos()
2,9,0,0.28478413820266724,0.24751274287700653,-0.07698135077953339,0.1801430861736444,1,action_tool._get_pos()
2,10,0,0.22907978296279907,0.2823471426963806,-0.13073067367076874,0.022471481415514093,1,action_tool._get_pos()
2,11,0,0.20468765497207642,0.24766413867473602,-0.1421404331922531,-0.16848372157863628,0,action_tool._get_pos()
2,12,0,0.2169920802116394,0.2033189982175827,-0.19709734618663788,0.43920869884357855,1,action_tool._get_pos()
2,13,0,0.2403060793876648,0.1819503754377365,-0.246752068400383,0.565029138320461,1,action_tool._get_pos()
2,14,0,0.18760758638381958,0.2026182860136032,-0.26501160860061646,-0.004522671309777265,0,action_tool._get_pos()
2,15,0,0.17129677534103394,0.15855400264263153,-0.30103617906570435,0.09911546749690799,1,action_tool._get_pos()
2,16,0,0.15276628732681274,0.15500561892986298,-0.2990732789039612,0.3028202790683095,1,action_tool._get_pos()
2,17,0,0.15397554636001587,0.12400607764720917,-0.3205161690711975,0.1964614538404383,1,action_tool._get_pos()
2,18,0,0.18267148733139038,0.06388752162456512,-0.2845931649208069,0.5595282872028448,1,action_tool._get_pos()
2,19,0,0.19591516256332397,0.08728818595409393,-0.3205161690711975,0.5790518335307195,1,action_tool._get_pos()
2,20,0,0.19237524271011353,0.08621929585933685,-0.3137567639350891,-0.607085329132569,0,action_tool._get_pos()
2,21,0,0.22330456972122192,0.05000000074505806,-0.3205161690711975,0.5224982237036221,1,action_tool._get_pos()
2,22,0,0.22906452417373657,0.05000000074505806,-0.3205161690711975,-0.8068994524924419,0,action_tool._get_pos()
2,23,0,0.3026192784309387,0.05000000074505806,-0.3205161690711975,-0.45256123580828783,0,action_tool._get_pos()
2,24,0,0.3279433846473694,0.05000000074505806,-0.2708740830421448,-0.6313762808106492,0,action_tool._get_pos()
2,25,0,0.2901223301887512,0.05416496470570564,-0.2934005856513977,0.3257249466122983,1,action_tool._get_pos()
2,26,0,0.30358797311782837,0.05000000074505806,-0.23399478197097778,-0.08551614049144325,0,action_tool._get_pos()
2,27,0,0.32380563020706177,0.05000000074505806,-0.1858317255973816,-0.5045370854834467,0,action_tool._get_pos()
2,28,0,0.24406079947948456,0.05000000074505806,-0.15669256448745728,-0.5515340940634686,0,action_tool._get_pos()
2,29,0,0.30228573083877563,0.11486510932445526,-0.0809125304222107,-0.6748000549735353,0,action_tool._get_pos()
2,30,0,0.22968421876430511,0.05475853383541107,-0.04801265895366669,-0.21972652095402936,0,action_tool._get_pos()
2,31,0,0.26715171337127686,0.12013457715511322,-0.1265142560005188,-0.4453998428404326,0,action_tool._get_pos()
2,32,0,0.3152812719345093,0.15603244304656982,-0.16029542684555054,-0.2452910154341946,0,action_tool._get_pos()
2,33,0,0.3676856756210327,0.13727450370788574,-0.19512861967086792,-0.666414896146038,0,action_tool._get_pos()
2,34,0,0.40159308910369873,0.1362396478652954,-0.14734619855880737,0.5388067269981268,1,action_tool._get_pos()
2,35,0,0.39599716663360596,0.13461363315582275,-0.12008412182331085,0.20382962033413315,1,action_tool._get_pos()
2,36,0,0.3943401575088501,0.14496660232543945,-0.10199268162250519,0.474640266001968,1,action_tool._get_pos()
2,37,0,0.3610001802444458,0.1499781608581543,-0.11010684072971344,0.015107427799791021,1,action_tool._get_pos()
2,38,0,0.3581289052963257,0.18379342555999756,-0.11230237782001495,-0.0008239857888208997,0,action_tool._get_pos()
2,39,0,0.39642584323883057,0.2192072868347168,-0.10593391954898834,0.40278248678273176,1,action_tool._get_pos()
2,40,0,0.39869678020477295,0.19702303409576416,-0.08277906477451324,0.46669631962277774,1,action_tool._get_pos()
2,41,0,0.38954007625579834,0.17850029468536377,-0.07902868092060089,-0.244910914454637,0,action_tool._get_pos()
2,42,0,0.36758410930633545,0.1596299409866333,-0.05323918163776398,0.3555510586319719,1,action_tool._get_pos()
2,43,0,0.33443963527679443,0.18450677394866943,-0.04551298916339874,-0.3316919816736183,0,action_tool._get_pos()
2,44,0,0.3637586832046509,0.23405730724334717,-0.004177702125161886,-0.2665991823624743,0,action_tool._get_pos()
2,45,0,0.41748687624931335,0.28005251288414,0.01803109608590603,-0.29130062757842634,0,action_tool._get_pos()
2,46,0,0.41748687624931335,0.2549794614315033,-0.012947902083396912,0.04729240506314474,1,action_tool._get_pos()
2,47,0,0.41748687624931335,0.29096731543540955,-0.01817239820957184,-0.17893674391891706,0,action_tool._get_pos()
